lemma,language,saliency rank,saliency score
palette,zh,6304,0.24288205175074737
solstice,zh,6305,0.24247580246068046
immune,en,6306,0.24168984311725322
gift,es,6307,0.24167592729903825
marine,en,6308,0.24163314481344988
compact,en,6309,0.24149220994457105
recidivism,zh,6310,0.2410588089118819
combat,en,6311,0.24053879223174338
sculpture,es,6312,0.24023642389591823
heretic,nl,6313,0.24008963304714878
cataract,zh,6314,0.24002479102409602
triplet,zh,6315,0.24001440951900216
uppercase,es,6316,0.2399024479430592
escort,zh,6317,0.23983767350766058
nightclub,en,6318,0.23949361089899945
nerve,nl,6319,0.2394452908097751
scapula,zh,6320,0.2393970163911611
mint,es,6321,0.23912869977873127
messenger,en,6322,0.23905026207276336
dog,zh,6323,0.23900997007111244
zero,es,6324,0.238935593243572
cage,zh,6325,0.23876696254825647
chronic,nl,6326,0.23870495914386133
agile,zh,6327,0.23827735639584563
valley,zh,6328,0.23792384608719852
chromosome,en,6329,0.23712197595267914
discourage,nl,6330,0.23709655792879694
victim,es,6331,0.23697916775177938
field,en,6332,0.23697787169106646
declare,en,6333,0.23672423072027488
stork,en,6334,0.23669095549357763
brush,zh,6335,0.23656384527127836
blindness,zh,6336,0.23650462399975128
bourgeoisie,es,6337,0.23650007261889006
editorial,en,6338,0.2364653639831781
morphine,en,6339,0.23618981474610237
office,zh,6340,0.2361659881617687
anchor,nl,6341,0.23568521062997816
availability,zh,6342,0.23515861501031995
rose,zh,6343,0.2350991109432053
asparagus,nl,6344,0.23471200787774066
virgin,es,6345,0.2345676872873045
exhibition,es,6346,0.2344580089366926
testicle,en,6347,0.234195715088856
shrine,es,6348,0.23383183180692357
secretariat,nl,6349,0.23381292044126917
nanny,en,6350,0.23365461663861586
lice,en,6351,0.23334497772776858
example,zh,6352,0.23320802518113273
flute,en,6353,0.23315477845457983
memorable,es,6354,0.23283087179237272
fly,en,6355,0.23250719660503288
juggling,es,6356,0.23228464419612962
preliminary,zh,6357,0.23202067829427328
revelation,en,6358,0.23200216202293236
jester,en,6359,0.2316246028305367
kitten,en,6360,0.2315192586358754
diameter,es,6361,0.23150839935970072
funeral,en,6362,0.23121945100025007
clothe,nl,6363,0.23109572694403188
doubt,nl,6364,0.2310758788983973
remorse,zh,6365,0.2306132370888269
immature,en,6366,0.23059002751662389
boxer,zh,6367,0.23015815013490684
sketch,es,6368,0.23006284038082425
institution,nl,6369,0.23006200986426073
deadline,nl,6370,0.22999400348558144
approval,en,6371,0.22975858478978115
distribution,zh,6372,0.22953953679634848
syllable,es,6373,0.22888122992652787
module,zh,6374,0.22840934707461447
verbal,en,6375,0.22830482866146565
dissident,es,6376,0.22801139656676034
lonely,en,6377,0.22794827385604138
daffodil,en,6378,0.22750364573443227
familiar,en,6379,0.22744774588239422
integer,es,6380,0.22742315153086295
strangle,en,6381,0.22740462986804375
blonde,en,6382,0.22738003022058687
eighteen,nl,6383,0.22712752992073088
saturated,nl,6384,0.22685615343266655
exile,en,6385,0.22677861578328562
fairy,en,6386,0.2267734835081712
profitability,es,6387,0.2263336973379145
abscess,zh,6388,0.22604552849456547
height,zh,6389,0.22595864542298388
colleague,zh,6390,0.22577083027203557
ashtray,es,6391,0.2256671205077608
malaria,nl,6392,0.2255529660427608
patriot,es,6393,0.22546920476232568
festive,nl,6394,0.22510848718368584
contrast,en,6395,0.2247586576935614
mining,es,6396,0.22468384181200213
validity,en,6397,0.22461686155214364
convert,en,6398,0.2241096844649613
trivial,es,6399,0.22409325628707275
whiskey,zh,6400,0.2239368821832323
mountain,nl,6401,0.22364421883509736
musical,en,6402,0.22355970629631766
questionnaire,es,6403,0.22349383691737534
soothing,en,6404,0.22286966191120264
station,es,6405,0.22284385340527765
crucifixion,nl,6406,0.2227664976052863
rib,es,6407,0.22259278232711646
execution,nl,6408,0.22256990973404947
soloist,zh,6409,0.22242484928744705
professor,es,6410,0.22234994888312443
revolver,nl,6411,0.22234375160439476
usually,nl,6412,0.2223035847332677
enter,en,6413,0.22223624245882462
asbestos,zh,6414,0.22197686378710038
idiot,es,6415,0.2219275155130379
chastity,es,6416,0.2218967816176853
subordinate,en,6417,0.22158688833145673
singular,en,6418,0.22145402097535982
edema,es,6419,0.22119847953344787
currently,zh,6420,0.22083732797230352
chainsaw,en,6421,0.22058114075938007
piglet,en,6422,0.22049124567465828
interest,nl,6423,0.22027539930714024
balcony,es,6424,0.2202262696002164
cinnamon,es,6425,0.22007859801900398
declare,es,6426,0.22007165381025892
serenity,es,6427,0.219504612119636
cheek,nl,6428,0.21892922380647586
centrifuge,nl,6429,0.21865805852867076
wand,es,6430,0.21832573336881508
hammer,en,6431,0.21817044516441536
calorie,es,6432,0.21766980972508299
paradise,en,6433,0.2176140741006514
syllable,nl,6434,0.21746933218064832
tangible,en,6435,0.21742465884631632
plug,en,6436,0.21719436372135717
cage,nl,6437,0.21696967997551722
lice,es,6438,0.21664770374807954
heart,zh,6439,0.216643649406326
accelerate,es,6440,0.21652654724812237
comet,nl,6441,0.21631216317894927
governor,zh,6442,0.21618020948124114
frivolous,en,6443,0.21610919631464853
rear,es,6444,0.21571752106108857
venerable,en,6445,0.21542600247576726
detail,es,6446,0.21540576483308713
skyscraper,nl,6447,0.21507091564213915
evolution,nl,6448,0.21503852933714962
three,en,6449,0.21498484526639552
fetus,en,6450,0.21475172591534689
kingdom,es,6451,0.2143884655442004
slavery,en,6452,0.21317768912610927
budget,es,6453,0.21271425294347596
summit,en,6454,0.21258641929247163
larva,nl,6455,0.21246986356123065
prosperity,zh,6456,0.21244794994212765
mirage,zh,6457,0.21205269462117646
deaf,zh,6458,0.21181922172219703
lettuce,en,6459,0.21179449999560426
threat,en,6460,0.21095100159360722
tobacco,en,6461,0.21060547706844285
floor,en,6462,0.21050254798635765
obscene,zh,6463,0.21043376340260758
saturation,nl,6464,0.21035247399883852
mysterious,nl,6465,0.2103247813477676
credibility,zh,6466,0.21010400981176455
module,es,6467,0.20977377441777323
dislocate,zh,6468,0.20970280363142266
sarcasm,nl,6469,0.2095116764022387
move,nl,6470,0.20911433997270223
influx,zh,6471,0.20852575663086872
striker,nl,6472,0.20835789103976643
estuary,zh,6473,0.20827511048183028
static,zh,6474,0.20821638944130544
hello,es,6475,0.2075821132714929
hologram,es,6476,0.20750562650255552
mold,es,6477,0.20736257857654283
hemorrhoid,es,6478,0.20712441223792236
migration,es,6479,0.20707755591794552
circumference,nl,6480,0.206996310582659
bulldozer,zh,6481,0.2069390421806036
elastic,en,6482,0.20684981217026646
violin,nl,6483,0.2066906026251098
beige,nl,6484,0.20643208684850103
squid,en,6485,0.2063935913679932
milestone,nl,6486,0.20609040711207421
rebel,es,6487,0.2059208558523161
adviser,en,6488,0.20591281848513457
inauguration,es,6489,0.20476227181114368
incision,es,6490,0.20426105278935774
hesitation,nl,6491,0.20416506935651776
pine,es,6492,0.20380209854669087
drizzle,en,6493,0.20348835153484826
pigment,es,6494,0.20344268775005958
angina,nl,6495,0.20340850279671274
verbal,es,6496,0.20327978039419778
tremors,es,6497,0.203250699720437
dismantle,nl,6498,0.20274454666126765
anesthesia,zh,6499,0.20249869434272705
saliva,es,6500,0.20239285935362542
respect,nl,6501,0.2017153724081077
cello,nl,6502,0.20171238406789302
arc,zh,6503,0.20168043446487796
archbishop,zh,6504,0.2016545607209915
week,en,6505,0.20097366080680085
gently,nl,6506,0.20072764787008363
anesthesia,es,6507,0.20059518089203102
result,nl,6508,0.2005352836951771
cylinder,nl,6509,0.200168325851312
omnivore,en,6510,0.19987122213381794
puritan,es,6511,0.19959662699514982
jeans,en,6512,0.19953044620903218
lawyer,nl,6513,0.1993085435341099
monkey,nl,6514,0.1992315493511993
founder,es,6515,0.19919538091617825
juice,en,6516,0.19868826033446788
sulfur,nl,6517,0.19838008492489823
contract,nl,6518,0.19817650448456697
platypus,zh,6519,0.1978981989660338
honey,nl,6520,0.19773082618802365
transfer,zh,6521,0.19732996710865855
bison,zh,6522,0.1972892078783765
tentacle,zh,6523,0.1967232343449679
puritan,en,6524,0.19659769206387298
tuberculosis,en,6525,0.19633322646089135
solstice,nl,6526,0.19630107075606287
filming,es,6527,0.19622829562019098
bakery,en,6528,0.19619245621463804
pimp,en,6529,0.1960653889074051
pianist,zh,6530,0.19602152436037745
suburb,zh,6531,0.1959667812226299
melody,zh,6532,0.19584861589472738
aromatic,es,6533,0.1957781461939353
orphanage,es,6534,0.19536178763312825
correction,nl,6535,0.1952222854336838
switch,nl,6536,0.19507138780257652
gluten,es,6537,0.19495529363433658
profile,nl,6538,0.19486748200846513
sketch,nl,6539,0.1948173020987944
simple,zh,6540,0.19473827973063965
ozone,en,6541,0.1938867371781715
ski,nl,6542,0.19358755381042644
marquis,en,6543,0.19353045027582214
men,en,6544,0.19333399533445367
ranger,nl,6545,0.1931509657608564
owl,nl,6546,0.19297766809003897
sadness,zh,6547,0.19292134740146025
plastic,es,6548,0.19259586010676918
spring,nl,6549,0.19243660668177504
twin,nl,6550,0.1923131643951531
solvent,es,6551,0.1915127301559983
allegation,nl,6552,0.19101543799419204
corner,nl,6553,0.19031898625572785
manufacturer,zh,6554,0.18962062902500568
camping,en,6555,0.18959854610417404
reputation,en,6556,0.18933776182994494
plaster,es,6557,0.18918144913564813
principality,nl,6558,0.18915484892486253
root,nl,6559,0.1890083373478097
foundation,es,6560,0.1889257211904584
legislation,en,6561,0.18864738649779664
waltz,zh,6562,0.18806932189627143
eighth,es,6563,0.1877294867795395
sect,es,6564,0.1877288450600293
hybrid,en,6565,0.18719025275801113
select,en,6566,0.1870887690618056
vinegar,es,6567,0.18703042298013958
totalitarian,en,6568,0.186892376904178
forum,nl,6569,0.18663607883728536
retina,en,6570,0.1864986831478439
gang,en,6571,0.18617148506814968
umbrella,nl,6572,0.18526757902498478
slavery,nl,6573,0.18515075269083392
dismantle,en,6574,0.18475630649720276
derivative,es,6575,0.18473791124376976
glaucoma,es,6576,0.18464850055753895
butane,es,6577,0.1841752045933433
mediate,en,6578,0.1834659434872951
equivalent,nl,6579,0.1817340759876357
herpes,en,6580,0.1817092925588436
rope,zh,6581,0.18170421542476023
maximum,nl,6582,0.18169828339821487
preservation,nl,6583,0.18137206830386546
riot,nl,6584,0.1812216888153948
strengthen,zh,6585,0.18109901420068317
peach,zh,6586,0.18107748028556828
belly,en,6587,0.18102705139495032
soda,es,6588,0.1809096374132887
steel,nl,6589,0.18081164111760883
swallow,es,6590,0.18055215071871805
diamond,nl,6591,0.1804038513786715
seat,en,6592,0.18033608308401364
potato,nl,6593,0.18030336745829015
mother,en,6594,0.1802610484617067
ninth,zh,6595,0.1801909565693802
pamphlet,en,6596,0.18015868517652764
undefeated,es,6597,0.17970039469439605
enemy,en,6598,0.17956997881956244
monsoon,zh,6599,0.17913735175061182
extend,zh,6600,0.17840716671626786
cone,nl,6601,0.17805459682984442
rinse,en,6602,0.17778427389505766
cathedral,en,6603,0.17759392287513887
bungalow,en,6604,0.17732023364492502
atrocity,en,6605,0.17718546121598103
robust,zh,6606,0.17717585032965769
chill,es,6607,0.1771498794409935
display,en,6608,0.17714111659531634
manuscript,en,6609,0.17713011020292288
apply,en,6610,0.17691159141248308
million,es,6611,0.1769014762607168
painkiller,zh,6612,0.1768388879456739
godfather,es,6613,0.176756440020871
folding,nl,6614,0.17631780104503525
export,en,6615,0.17619067813102038
chest,en,6616,0.17576586656588747
vegetarian,es,6617,0.17569518200597758
pizza,en,6618,0.1753475774362007
cholesterol,es,6619,0.17514258007495342
exorcism,nl,6620,0.1750107009168033
chaos,es,6621,0.1748561029258993
shorten,nl,6622,0.1745322901251948
lama,nl,6623,0.17403068315454326
conceite,es,6624,0.1736053190491132
instinct,zh,6625,0.17288706404493684
senate,es,6626,0.17198527544120912
save,es,6627,0.17185111145665846
stethoscope,es,6628,0.17179640193994442
portrait,en,6629,0.1715025652130847
recruit,nl,6630,0.17124098648457112
publisher,nl,6631,0.17099015970313752
observatory,es,6632,0.17072625221265292
ancestor,zh,6633,0.1705534511520098
hurricane,es,6634,0.17036272800021696
conviction,nl,6635,0.1703049042257872
drought,es,6636,0.17026048148185252
viola,es,6637,0.16988674255826114
nylon,nl,6638,0.16976842736499134
basement,zh,6639,0.16946632860457858
tile,zh,6640,0.16942352598406657
cannabis,en,6641,0.16914641524767068
cataract,es,6642,0.16897362205167774
weaken,es,6643,0.16896900301634438
rhythm,en,6644,0.16891977440758515
metamorphosis,en,6645,0.1688868747021411
apricot,en,6646,0.1688579223870094
prototype,nl,6647,0.168355445475382
mediation,zh,6648,0.16806497314830088
cave,nl,6649,0.16800326582474107
fresh,es,6650,0.16791142514114832
swap,es,6651,0.16783544680523207
prism,en,6652,0.16759009856576337
compost,nl,6653,0.16740599702299014
insert,zh,6654,0.1673588303255497
glucose,es,6655,0.1673423390249499
chair,es,6656,0.1669996865158144
serum,es,6657,0.16692267328618965
crater,nl,6658,0.1669021995643882
depth,es,6659,0.16684495935596805
banishment,en,6660,0.1663295464891145
yacht,en,6661,0.16625554966328027
deepen,nl,6662,0.1658071623759355
carotene,es,6663,0.16567609258443908
savior,zh,6664,0.16544799933351173
stethoscope,zh,6665,0.1654039132294444
season,en,6666,0.16537820503357611
terrain,nl,6667,0.1653042653867815
pasta,nl,6668,0.16470741784548804
bacteria,en,6669,0.16459075230934367
assign,nl,6670,0.16444598632411545
oscillation,en,6671,0.16428602817688245
toad,es,6672,0.16401512996533824
genealogy,en,6673,0.16398771171368223
succulent,zh,6674,0.1638424084151672
versatile,es,6675,0.1637849400017565
senator,es,6676,0.1636608075949248
megaphone,es,6677,0.16333356442715502
cave,en,6678,0.16316979799069573
weekly,en,6679,0.16312246253450077
extract,zh,6680,0.16285558413667675
estuary,es,6681,0.16283094473004298
stability,es,6682,0.16263014082053787
nursing,zh,6683,0.16244972959606654
serenade,es,6684,0.16241036264975311
pile,nl,6685,0.16240986841188373
trend,en,6686,0.16236184186284744
lightning,es,6687,0.1622625797413026
sanction,zh,6688,0.16186712373990322
spine,nl,6689,0.16182759936729146
aroma,zh,6690,0.16182071426449082
brothel,en,6691,0.1616077713010827
totalitarianism,en,6692,0.16146406927319876
port,es,6693,0.1614327892157355
atom,zh,6694,0.16142072838645097
chronicle,zh,6695,0.16127495137787864
saga,nl,6696,0.16119766096837315
initiator,es,6697,0.16117177473723912
integer,nl,6698,0.16117002887318216
death,es,6699,0.16104654768986965
adviser,es,6700,0.16103853155829023
tilt,en,6701,0.16076960925820324
specie,zh,6702,0.16037841016271945
countless,es,6703,0.16031457763576484
salmon,es,6704,0.16029802408216587
pioneer,en,6705,0.1601001195167048
emission,zh,6706,0.15992147339433338
bribery,nl,6707,0.15962182927977334
linguistic,es,6708,0.15945233431094102
hammock,nl,6709,0.1593564864159657
map,es,6710,0.15924805512321816
mutual,zh,6711,0.15924791194498564
pirate,nl,6712,0.1589359470855866
hound,zh,6713,0.15889533482475787
practical,es,6714,0.15883145040324254
explorer,nl,6715,0.15786174441960005
origami,en,6716,0.15755601442118602
marrow,zh,6717,0.15723094827151798
measurement,zh,6718,0.15716208351232408
guilt,en,6719,0.15713006684573969
livestock,nl,6720,0.15712765122919398
protest,en,6721,0.1569373197979035
dissolve,nl,6722,0.15661581479126094
steam,nl,6723,0.15646555630400039
priesthood,en,6724,0.15601175855557767
impatient,en,6725,0.1559243603028429
piglet,nl,6726,0.15591840711454333
explosive,en,6727,0.15587659507204618
independent,nl,6728,0.15564873795764744
previous,en,6729,0.15533289633796601
pistachio,zh,6730,0.1544960333385726
designer,nl,6731,0.15443456596129204
qualification,en,6732,0.1544239659067316
estimate,en,6733,0.15433706495257957
ear,zh,6734,0.15414193314265529
conquest,zh,6735,0.15385966829327435
taxation,zh,6736,0.1538241967130207
impression,zh,6737,0.15369628862063478
atheist,es,6738,0.15343351594414154
ethanol,en,6739,0.15287104273775853
pituitary,nl,6740,0.15252503106765894
pituitary,zh,6741,0.15252503106765514
reconstruction,zh,6742,0.1524652199640561
bagpipe,zh,6743,0.1523056411387613
grammar,nl,6744,0.15217916870188553
inevitable,es,6745,0.15207033438189724
proposition,zh,6746,0.15196298202608338
pollen,en,6747,0.15176962782766623
folklore,en,6748,0.15172249830415885
distil,es,6749,0.15161540490067632
omit,en,6750,0.15094789764480257
fade,zh,6751,0.1507307915079139
begging,nl,6752,0.1503866641197633
tricycle,en,6753,0.15029179309146404
pasta,en,6754,0.149857500596383
buffet,en,6755,0.14897675242668562
subtle,en,6756,0.14888819190873778
graphite,es,6757,0.1486426331801705
right,en,6758,0.14805313619417934
locksmith,nl,6759,0.14798002526419585
initial,zh,6760,0.14774920158149085
actress,nl,6761,0.14773458611027504
divination,es,6762,0.14772500305335118
monarch,zh,6763,0.14771309779706815
symbiosis,nl,6764,0.14763124652254156
emission,en,6765,0.14739086135035323
secretariat,zh,6766,0.14701422461078337
kick,es,6767,0.14696393729840032
hoof,en,6768,0.14653344004791352
bulb,en,6769,0.14652950383316724
vector,nl,6770,0.14651408220255563
pudding,en,6771,0.14622918750803593
online,es,6772,0.1460977046361092
threat,zh,6773,0.14603817577657463
ulcer,zh,6774,0.1457400116541516
pillar,zh,6775,0.1456893030078506
cartilage,nl,6776,0.14554304202088614
flute,zh,6777,0.14516640231108857
galaxy,en,6778,0.1451248644681023
hertz,es,6779,0.14503431999209107
become,zh,6780,0.14422825919474527
locomotive,en,6781,0.14414862678688525
pawn,en,6782,0.14414368978878533
yeast,nl,6783,0.14413311698636622
provincial,en,6784,0.14400935833116935
vanilla,en,6785,0.14394796293793122
exclude,es,6786,0.1437699086193377
oscillation,es,6787,0.14373256583185154
suspect,zh,6788,0.1434638908671253
invitation,zh,6789,0.14319104590111612
spectacular,zh,6790,0.14317598476344257
arrest,zh,6791,0.1428442143690373
reprimand,nl,6792,0.1424454570756172
equivalent,es,6793,0.14198429970720397
machete,en,6794,0.14187796949575127
hysteria,nl,6795,0.1418253360503929
weasel,zh,6796,0.14175787769072493
induction,es,6797,0.14130523163619438
acute,en,6798,0.14044347204994842
monsoon,nl,6799,0.14037625616197383
currently,nl,6800,0.14001284881848405
